id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3261020370,6/5/2014,653000.0,3,2.5,2680,9750,1.0,NO,NONE,Good,8 Good,1610,1070.0,1979,0.0,98034,47.7028,-122.23100000000001,2480,8750
1755700060,6/11/2014,371500.0,3,2.0,1370,8336,1.0,,NONE,Very Good,7 Average,1370,0.0,1964,0.0,98133,47.7458,-122.331,1770,7288
4330600435,3/16/2015,284000.0,3,1.75,1560,21000,1.0,NO,NONE,Average,7 Average,1560,0.0,1954,0.0,98166,47.4776,-122.337,1070,7920
9542800700,1/2/2015,272000.0,3,1.75,2160,7140,1.0,NO,NONE,Good,7 Average,1670,490.0,1978,,98023,47.3026,-122.374,1930,7350
1999700045,5/2/2014,313000.0,3,1.5,1340,7912,1.5,,NONE,Average,7 Average,1340,0.0,1955,0.0,98133,47.7658,-122.339,1480,7940
1762600070,1/16/2015,917500.0,4,2.5,3880,35003,2.0,NO,NONE,Average,10 Very Good,2570,1310.0,1984,0.0,98033,47.6477,-122.182,3740,35230
1687900520,9/29/2014,673000.0,4,2.25,2590,8190,2.0,NO,NONE,Good,8 Good,2590,0.0,1980,0.0,98006,47.5619,-122.125,2260,8335
7234600798,2/10/2015,425000.0,3,2.5,1120,1100,2.0,NO,NONE,Average,8 Good,820,300.0,2008,0.0,98122,47.6106,-122.31,1590,1795
3881900445,7/9/2014,399950.0,5,2.75,1970,5400,1.0,NO,NONE,Average,7 Average,1320,650.0,1986,0.0,98144,47.5868,-122.30799999999999,1280,2150
2254502445,5/30/2014,385000.0,3,1.0,1220,4800,1.0,NO,NONE,Average,6 Low Average,1220,0.0,1901,,98122,47.6101,-122.307,1200,4800
5437810320,11/17/2014,269950.0,3,1.5,1950,7560,1.0,NO,AVERAGE,Good,7 Average,1320,630.0,1975,0.0,98022,47.1976,-121.999,1950,8941
9158100075,1/7/2015,330000.0,2,1.0,1350,8220,1.0,,NONE,Average,7 Average,1060,290.0,1949,0.0,98177,47.7224,-122.35799999999999,1540,8280
3830630310,7/25/2014,260000.0,3,2.5,1670,5797,2.0,NO,NONE,Average,7 Average,1670,0.0,1988,0.0,98030,47.3505,-122.179,1670,6183
8123100045,4/14/2015,470000.0,4,3.0,2380,5125,1.5,NO,NONE,Good,7 Average,1680,700.0,1925,0.0,98126,47.5384,-122.376,1410,5375
3127200041,6/13/2014,589000.0,4,3.0,2440,9600,2.0,,NONE,Very Good,7 Average,2440,0.0,1961,,98034,47.7044,-122.2,2290,9600
6661200320,7/23/2014,163500.0,2,1.5,1050,3419,2.0,NO,NONE,Average,7 Average,1050,0.0,1996,0.0,98038,47.3848,-122.039,1050,3417
11510310,9/5/2014,835000.0,4,2.75,3130,13412,2.0,NO,NONE,Average,9 Better,2140,990.0,1993,0.0,98052,47.6993,-122.102,2260,9984
825059270,11/21/2014,1100000.0,5,3.0,4090,12850,1.0,NO,AVERAGE,Good,10 Very Good,2090,2000.0,1986,0.0,98033,47.6627,-122.18799999999999,2540,10270
8731951370,4/15/2015,269000.0,4,1.75,1490,10000,1.0,NO,NONE,Good,8 Good,1100,390.0,1969,0.0,98023,47.3099,-122.37899999999999,2190,8910
1954440060,5/5/2014,560000.0,3,2.5,1900,8744,2.0,NO,NONE,Average,8 Good,1900,0.0,1987,,98074,47.62,-122.04299999999999,2030,8744
2264500350,4/18/2015,615000.0,4,1.0,1330,2400,1.5,,NONE,Good,6 Low Average,1330,0.0,1901,,98103,47.65,-122.34,1330,4400
1115810060,12/5/2014,585188.0,3,2.25,2230,10026,1.0,NO,NONE,Average,8 Good,1430,800.0,1975,0.0,98052,47.6647,-122.15299999999999,2230,9340
9477200200,8/18/2014,305000.0,3,1.75,1650,9480,1.0,NO,NONE,Average,7 Average,1220,430.0,1977,,98034,47.726000000000006,-122.191,1540,8400
1432600560,11/5/2014,166950.0,3,1.0,1190,8820,1.0,NO,NONE,Average,6 Low Average,1190,0.0,1959,0.0,98058,47.4616,-122.184,1230,7980
2287000060,9/12/2014,799000.0,3,2.5,2140,9897,1.0,NO,NONE,Good,8 Good,2140,0.0,1959,0.0,98040,47.5505,-122.219,2680,10083
3663500060,6/25/2014,400000.0,3,2.5,2180,7508,1.0,NO,NONE,Good,7 Average,1420,760.0,1962,0.0,98133,47.7606,-122.336,1900,7818
3996900125,12/1/2014,230000.0,3,1.0,1060,10228,1.0,NO,NONE,Average,7 Average,1060,0.0,1948,0.0,98155,47.7481,-122.3,1570,10228
7796450200,5/15/2014,256883.0,3,2.5,1690,5025,2.0,NO,NONE,Average,8 Good,1690,0.0,2003,0.0,98023,47.2779,-122.34700000000001,2550,5001
7549802535,11/11/2014,423000.0,4,2.0,1970,6480,1.5,NO,NONE,Very Good,7 Average,1130,840.0,1920,0.0,98108,47.5511,-122.31200000000001,1500,6480
3278600320,7/23/2014,465000.0,3,2.5,2150,4084,2.0,,NONE,Average,8 Good,2150,0.0,2007,0.0,98126,47.5488,-122.37200000000001,1750,2385
2824079053,1/13/2015,440000.0,3,2.5,1910,66211,2.0,NO,NONE,Average,7 Average,1910,0.0,1997,0.0,98024,47.5385,-121.911,2330,67268
1222069094,10/14/2014,385000.0,3,1.75,1350,155073,1.0,NO,NONE,Good,7 Average,1350,0.0,1969,0.0,98038,47.4058,-121.994,1560,50965
3542300060,3/11/2015,210000.0,3,1.0,860,11725,1.0,,NONE,Good,6 Low Average,860,0.0,1943,0.0,98056,47.5093,-122.184,1300,9514
2222059065,11/12/2014,297000.0,3,2.5,1940,14952,2.0,NO,NONE,Average,8 Good,1940,0.0,1994,0.0,98042,47.3777,-122.165,2030,10450
7551300060,7/16/2014,470000.0,3,1.0,1010,5000,1.0,NO,NONE,Average,7 Average,1010,0.0,1952,0.0,98107,47.675,-122.39399999999999,1680,5000
100600550,8/4/2014,226500.0,3,1.5,1300,7370,1.0,NO,NONE,Good,7 Average,900,400.0,1976,0.0,98023,47.3025,-122.37,1430,7500
3211100860,3/3/2015,274250.0,3,1.0,910,8450,1.0,NO,NONE,Good,6 Low Average,910,0.0,1962,0.0,98059,47.4787,-122.15799999999999,1400,8040
3456000310,8/4/2014,840000.0,4,1.75,2480,11010,1.0,NO,,Good,9 Better,1630,850.0,1966,,98040,47.5378,-122.219,2770,10744
9526600140,9/19/2014,677900.0,3,2.5,2440,4587,2.0,NO,NONE,Average,8 Good,2440,0.0,2010,0.0,98052,47.7073,-122.11399999999999,2750,4587
7465900060,2/5/2015,425000.0,3,1.0,1010,5864,1.0,NO,NONE,Average,7 Average,1010,0.0,1915,,98116,47.5733,-122.381,1290,5000
1222000055,11/23/2014,180250.0,2,0.75,900,9600,1.0,NO,NONE,Average,6 Low Average,900,0.0,1941,0.0,98166,47.4604,-122.339,1250,14280
6300000550,7/17/2014,464000.0,6,3.0,2300,3404,2.0,NO,NONE,Average,7 Average,1600,700.0,1920,1994.0,98133,47.7067,-122.34299999999999,1560,1312
2310030510,4/22/2015,320000.0,4,2.25,1550,7579,2.0,,NONE,Average,8 Good,1550,0.0,1993,0.0,98038,47.354,-122.04700000000001,1630,6397
1025049114,7/17/2014,625504.0,3,2.25,1270,1566,2.0,NO,NONE,Average,8 Good,1060,210.0,2014,0.0,98105,47.6647,-122.28399999999999,1160,1327
8677300550,5/15/2014,592500.0,4,2.5,2240,12032,1.0,NO,NONE,Average,9 Better,2240,0.0,1983,0.0,98074,47.6143,-122.01700000000001,2520,12368
4014400292,1/14/2015,465000.0,3,2.5,2714,17936,2.0,NO,NONE,Average,9 Better,2714,0.0,2005,0.0,98001,47.3185,-122.275,2590,18386
1102000196,5/27/2014,477000.0,4,2.75,1720,6270,2.0,NO,NONE,Average,8 Good,1720,0.0,1978,0.0,98118,47.5458,-122.26799999999999,2130,8700
257000138,1/15/2015,280000.0,2,1.0,850,16400,1.0,NO,NONE,Average,6 Low Average,850,0.0,1923,0.0,98168,47.4889,-122.29899999999999,1100,14459
46100204,2/21/2015,1510000.0,5,3.0,3300,33474,1.0,,GOOD,Average,9 Better,1870,1430.0,1957,1991.0,98040,47.5673,-122.21,3836,20953
1909600046,7/3/2014,445838.0,3,2.5,2250,5692,2.0,NO,NONE,Average,8 Good,2250,?,2000,0.0,98146,47.5133,-122.37899999999999,1320,5390
1250202145,8/28/2014,1070000.0,2,2.25,3900,14864,1.0,NO,GOOD,Average,8 Good,1950,1950.0,1947,0.0,98144,47.5884,-122.291,2580,5184
7611200125,10/23/2014,467000.0,2,1.5,1320,10800,1.0,NO,NONE,Good,8 Good,1320,0.0,1947,0.0,98177,47.7145,-122.367,2120,12040
5611500140,8/22/2014,686000.0,4,2.5,2760,6440,2.0,NO,NONE,Average,10 Very Good,2760,0.0,1999,0.0,98075,47.5836,-122.02600000000001,3070,8127
7138000260,6/5/2014,279950.0,3,2.0,1750,9750,1.0,NO,NONE,Average,7 Average,1350,400.0,1961,0.0,98198,47.398,-122.29899999999999,1900,10125
626059335,9/4/2014,527000.0,4,2.25,2330,19436,2.0,NO,NONE,Average,8 Good,2330,0.0,1987,0.0,98011,47.7663,-122.215,1910,10055
1922059282,9/18/2014,325000.0,3,2.25,2220,16020,1.0,NO,NONE,Good,8 Good,1780,440.0,1966,0.0,98030,47.3758,-122.21700000000001,2080,9583
705700390,9/3/2014,328000.0,3,2.25,2020,8379,2.0,NO,NONE,Average,7 Average,2020,0.0,1994,0.0,98038,47.3828,-122.023,2020,8031
7454001200,6/4/2014,390000.0,3,2.25,1250,7500,1.0,NO,NONE,Very Good,7 Average,1250,0.0,1942,,98146,47.5123,-122.37299999999999,1280,7392
8682281200,3/9/2015,479950.0,2,2.0,1510,6516,1.0,,NONE,Average,8 Good,1510,0.0,2005,0.0,98053,47.7076,-122.01299999999999,1640,6009
7972000200,5/29/2014,264950.0,4,2.25,1720,9753,1.0,,NONE,Good,7 Average,1120,600.0,1978,0.0,98023,47.2922,-122.37100000000001,1510,9753
722059070,1/15/2015,235000.0,3,1.0,1430,15246,1.0,NO,NONE,Good,7 Average,980,450.0,1961,0.0,98031,47.4075,-122.214,1960,13068
7202340400,3/3/2015,516500.0,3,2.5,1480,4729,2.0,NO,NONE,Average,7 Average,1480,0.0,2004,0.0,98053,47.6794,-122.03399999999999,2250,4729
8096000060,4/13/2015,655000.0,2,1.75,1450,15798,2.0,YES,EXCELLENT,Average,7 Average,1230,220.0,1915,1978.0,98166,47.4497,-122.375,2030,13193
2424000060,6/16/2014,500000.0,4,2.75,2280,15347,1.0,NO,NONE,Very Good,7 Average,2280,0.0,1960,0.0,98059,47.5218,-122.164,2280,15347
9264902050,11/21/2014,315000.0,6,2.75,2940,7350,1.0,NO,NONE,Average,8 Good,1780,1160.0,1978,0.0,98023,47.3103,-122.339,2120,8236
943100260,11/20/2014,213000.0,2,1.0,1000,10200,1.0,NO,NONE,Average,6 Low Average,1000,0.0,1961,0.0,98024,47.5687,-121.899,1150,13702
3677400445,9/2/2014,475000.0,3,1.5,2480,5280,1.5,NO,NONE,Very Good,7 Average,1620,860.0,1947,,98108,47.5575,-122.303,2090,4800
1762600320,6/10/2014,1030000.0,5,4.0,3760,28040,2.0,NO,NONE,Average,10 Very Good,3760,0.0,1983,0.0,98033,47.6489,-122.18299999999999,3430,35096
4058000060,4/9/2015,416000.0,3,2.0,2220,94300,1.0,NO,NONE,Very Good,7 Average,1640,580.0,1976,0.0,98010,47.3459,-121.95,2070,80100
7228500560,3/20/2015,410000.0,4,1.0,1970,4740,1.5,NO,NONE,Average,7 Average,1670,300.0,1904,2005.0,98122,47.6136,-122.303,1510,4740
326069104,7/1/2014,800000.0,3,3.5,3830,221284,2.0,NO,NONE,Average,10 Very Good,3530,300.0,1993,0.0,98077,47.7641,-122.023,2920,148539
5152100060,5/29/2014,472000.0,6,2.5,4410,14034,1.0,NO,AVERAGE,Good,9 Better,2350,2060.0,1965,0.0,98003,47.3376,-122.324,2600,13988
3584000310,12/8/2014,225000.0,3,1.75,1430,8505,1.0,NO,NONE,Good,7 Average,1430,0.0,1968,0.0,98003,47.3173,-122.319,1190,8640
8150100045,10/1/2014,210000.0,2,1.0,830,6000,1.0,NO,NONE,Average,6 Low Average,830,0.0,1940,0.0,98126,47.5308,-122.376,830,4960
1868901275,1/27/2015,455000.0,2,1.0,1430,5000,1.5,NO,NONE,Fair,7 Average,1430,0.0,1925,0.0,98115,47.6727,-122.29899999999999,1450,3750
6131600075,4/27/2015,225000.0,3,1.0,1300,8316,1.0,NO,NONE,Good,6 Low Average,1300,0.0,1954,0.0,98002,47.3221,-122.21600000000001,1260,8316
9468200125,8/26/2014,480000.0,2,1.0,1030,3060,1.0,NO,AVERAGE,Good,7 Average,790,240.0,1918,0.0,98103,47.6779,-122.353,1390,3060
8029510030,2/12/2015,363000.0,3,2.5,2740,11872,2.0,NO,NONE,Average,9 Better,2740,0.0,1990,0.0,98023,47.3076,-122.395,2570,10377
2025069065,9/29/2014,2400000.0,4,2.5,3650,8354,1.0,YES,EXCELLENT,Average,9 Better,1830,1820.0,2000,0.0,98074,47.6338,-122.072,3120,18841
7899800890,2/26/2015,181000.0,2,1.5,720,5120,1.0,NO,NONE,Average,6 Low Average,720,0.0,1954,0.0,98106,47.5218,-122.35700000000001,1150,2566
3021059276,3/14/2015,250000.0,4,2.0,2010,7312,1.0,NO,NONE,Good,7 Average,2010,0.0,1976,,98002,47.2785,-122.213,2010,7650
3797001895,4/22/2015,481000.0,3,1.75,1560,3000,1.0,NO,NONE,Good,6 Low Average,770,790.0,1918,0.0,98103,47.6846,-122.345,1390,3000
3832710960,9/23/2014,260000.0,3,2.0,1810,7209,1.0,NO,NONE,Good,7 Average,1240,570.0,1978,0.0,98032,47.3656,-122.27799999999999,1750,7209
1310430400,5/13/2014,455000.0,4,2.5,3360,7685,2.0,NO,NONE,Average,9 Better,3360,0.0,2001,0.0,98058,47.4369,-122.111,3060,6567
1422300030,4/1/2015,415000.0,3,2.25,1510,36224,2.0,NO,NONE,Average,8 Good,1510,0.0,1991,0.0,98045,47.4616,-121.711,1730,36224
1105000588,4/21/2015,349500.0,3,1.0,1400,3538,1.0,NO,NONE,Average,7 Average,800,600.0,1953,0.0,98118,47.5405,-122.27,1620,6331
3830630060,9/29/2014,245000.0,3,2.5,1730,7442,2.0,NO,NONE,Average,7 Average,1730,0.0,1987,0.0,98030,47.3507,-122.178,1630,6458
5101404898,5/19/2014,592500.0,2,2.0,1420,9191,1.5,NO,AVERAGE,Very Good,7 Average,1420,0.0,1928,0.0,98115,47.6979,-122.32,1420,6816
7972601890,10/20/2014,385000.0,4,1.75,2360,7620,1.0,NO,NONE,Good,7 Average,1180,1180.0,1955,0.0,98106,47.5278,-122.345,1910,7620
5127001620,2/11/2015,315000.0,3,1.75,1580,11455,1.0,NO,NONE,Good,7 Average,1200,380.0,1974,0.0,98059,47.4756,-122.147,1550,10650
9407100800,11/24/2014,255000.0,3,1.0,1230,10170,1.0,NO,NONE,Average,7 Average,1230,0.0,1979,,98045,47.4437,-121.772,1380,10098
1873100060,8/29/2014,693000.0,4,2.5,2460,4425,2.0,,NONE,Average,8 Good,2460,0.0,2006,0.0,98052,47.7048,-122.109,2990,5659
8722101360,12/2/2014,780000.0,3,1.0,1660,4400,1.5,NO,NONE,Average,8 Good,1460,200.0,1911,,98112,47.6362,-122.302,1660,4400
8644000060,10/24/2014,237000.0,3,1.75,1270,8470,1.0,NO,NONE,Good,7 Average,1270,0.0,1960,0.0,98198,47.4207,-122.29,1600,8470
3325069129,12/16/2014,525000.0,3,2.25,2100,40510,2.0,NO,NONE,Average,10 Very Good,1320,780.0,1979,0.0,98074,47.6154,-122.04700000000001,2380,33450
1400300055,4/28/2015,425000.0,2,1.0,770,5040,1.0,NO,NONE,Average,5 Fair,770,0.0,1930,0.0,98144,47.5964,-122.29899999999999,1330,2580
2123039032,10/27/2014,369900.0,1,0.75,760,10079,1.0,YES,EXCELLENT,Very Good,5 Fair,760,0.0,1936,0.0,98070,47.4683,-122.43799999999999,1230,14267
8078560140,5/19/2014,290000.0,4,2.5,1700,7280,2.0,NO,NONE,Good,7 Average,1700,0.0,1988,0.0,98031,47.4045,-122.171,1950,7475
3438500192,9/29/2014,285000.0,3,1.0,1120,10701,1.0,NO,NONE,Average,7 Average,1120,0.0,1954,0.0,98106,47.5544,-122.35799999999999,1130,6350
7974200510,8/14/2014,415000.0,2,1.0,1070,4500,1.0,NO,NONE,Average,7 Average,1070,0.0,1937,0.0,98115,47.6802,-122.29,1320,4465
2557000400,4/9/2015,272500.0,3,2.5,2070,9900,1.0,NO,NONE,Average,8 Good,1420,650.0,1979,0.0,98023,47.2988,-122.37100000000001,2070,8250
7960900060,5/4/2015,2900000.0,4,3.25,5050,20100,1.5,NO,AVERAGE,Average,11 Excellent,4750,300.0,1982,,98004,47.6312,-122.223,3890,20060
4054500390,10/7/2014,1370000.0,4,4.75,5310,57346,2.0,NO,NONE,Good,11 Excellent,5310,0.0,1989,,98077,47.7285,-122.042,4180,47443
6378500125,5/1/2015,436000.0,2,1.0,1040,7538,1.0,,NONE,Good,7 Average,1040,0.0,1939,0.0,98133,47.7107,-122.352,1440,7530
1745100140,10/17/2014,210000.0,3,1.0,1700,11390,1.0,NO,NONE,Good,7 Average,1700,0.0,1967,0.0,98003,47.3271,-122.323,1350,8164
2976800796,9/25/2014,236000.0,3,1.0,1300,5898,1.0,,NONE,Average,7 Average,1300,0.0,1961,,98178,47.5053,-122.255,1320,7619
4235400186,11/24/2014,331000.0,3,1.75,1080,1306,1.0,NO,NONE,Average,7 Average,580,500.0,1954,2003.0,98199,47.6601,-122.4,1440,2225
4215100060,3/20/2015,365000.0,3,2.5,2653,4510,2.0,NO,NONE,Average,8 Good,2653,0.0,2006,0.0,98031,47.4145,-122.166,2653,4927
9189700045,1/27/2015,450000.0,3,2.0,2290,16258,1.0,NO,NONE,Very Good,8 Good,2290,0.0,1960,,98058,47.4672,-122.165,1660,10530
1126049053,11/13/2014,770000.0,4,2.75,3820,26300,2.0,NO,NONE,Average,9 Better,2850,970.0,2014,0.0,98028,47.7618,-122.26100000000001,1860,12136
2022069200,5/5/2015,455000.0,4,2.5,2210,49375,1.0,NO,NONE,Average,8 Good,2210,0.0,1997,,98038,47.3828,-122.071,2670,49385
9412900055,5/5/2015,405000.0,3,1.75,2390,6000,1.0,NO,NONE,Average,6 Low Average,1240,1150.0,1908,0.0,98118,47.5362,-122.26799999999999,2020,6000
1722059235,7/3/2014,304900.0,4,1.75,2600,11325,1.0,NO,NONE,Good,7 Average,1610,990.0,1969,,98031,47.3954,-122.206,1720,11088
6874200960,2/27/2015,170000.0,2,1.0,860,5265,1.0,NO,NONE,Average,6 Low Average,860,0.0,1931,0.0,98178,47.5048,-122.272,1650,8775
7424700045,5/13/2015,2050000.0,5,3.0,3830,8480,2.0,NO,FAIR,Very Good,9 Better,2630,1200.0,1905,1994.0,98122,47.6166,-122.287,3050,7556
7202360350,6/30/2014,780000.0,4,2.5,3500,7048,2.0,NO,NONE,Average,9 Better,3500,0.0,2005,0.0,98053,47.6811,-122.025,3920,7864
5634500392,4/10/2015,330000.0,3,3.0,2420,13959,1.0,NO,NONE,Good,8 Good,1740,680.0,1988,0.0,98028,47.7486,-122.23,2570,13300
1509500060,9/5/2014,370000.0,4,2.5,2720,8666,2.0,NO,NONE,Average,9 Better,2720,0.0,1992,0.0,98030,47.3846,-122.169,2410,8100
7214810350,10/17/2014,467000.0,5,2.25,2500,13500,1.0,NO,NONE,Average,7 Average,1850,650.0,1979,0.0,98072,47.7564,-122.14399999999999,2300,9750
6647200060,2/9/2015,405000.0,3,1.75,1670,6720,1.0,,NONE,Average,7 Average,1140,530.0,1980,,98034,47.7198,-122.193,1670,7320
9552700140,7/2/2014,675000.0,5,2.25,2900,10300,1.0,NO,NONE,Average,8 Good,1450,1450.0,1985,0.0,98006,47.5461,-122.15100000000001,2310,10300
2200500350,8/12/2014,500000.0,2,1.0,1640,14100,1.0,NO,NONE,Good,7 Average,1140,500.0,1954,0.0,98006,47.5712,-122.14299999999999,1520,13527
6113400046,7/23/2014,389999.0,4,2.5,1890,15770,2.0,,NONE,Good,7 Average,1890,0.0,1968,0.0,98166,47.4281,-122.34299999999999,2410,15256
6619910140,2/24/2015,630000.0,4,1.75,2950,9025,1.0,NO,AVERAGE,Good,8 Good,1780,1170.0,1975,0.0,98034,47.7128,-122.223,2120,9600
1115450240,10/22/2014,360000.0,4,2.5,2160,9528,2.0,NO,NONE,Average,9 Better,2160,0.0,1992,0.0,98001,47.3341,-122.255,2280,9937
6073240060,10/2/2014,580000.0,4,3.0,3280,11060,2.0,NO,NONE,Average,8 Good,2270,1010.0,1986,0.0,98056,47.5399,-122.181,2320,11004
9297300045,7/9/2014,550000.0,3,2.0,1970,4166,2.0,NO,GOOD,Very Good,8 Good,1270,700.0,1929,0.0,98126,47.5717,-122.375,2390,4166
9510920070,7/10/2014,879000.0,4,2.5,3360,22111,2.0,NO,NONE,Average,10 Very Good,3360,0.0,1994,0.0,98075,47.5951,-122.01700000000001,3150,11374
5468730030,8/22/2014,265000.0,3,2.0,1320,8959,1.0,,NONE,Average,7 Average,1320,0.0,1993,0.0,98042,47.3536,-122.14399999999999,1740,7316
8079030390,3/4/2015,446500.0,3,2.5,2650,7286,2.0,,NONE,Average,8 Good,2650,0.0,1990,0.0,98059,47.5084,-122.154,2400,7220
600000152,6/2/2014,404000.0,3,1.5,2030,8880,1.0,NO,NONE,Average,7 Average,1330,700.0,1963,0.0,98108,47.5586,-122.311,2140,5592
1840000030,5/29/2014,267500.0,3,1.75,1590,11914,1.0,NO,AVERAGE,Average,7 Average,1090,500.0,1957,0.0,98188,47.4427,-122.274,1630,9052
3225069065,6/24/2014,3080000.0,4,5.0,4550,18641,1.0,YES,EXCELLENT,Average,10 Very Good,2600,1950.0,2002,0.0,98074,47.6053,-122.07700000000001,4550,19508
3260800030,8/11/2014,335000.0,3,2.5,2440,7632,2.0,NO,NONE,Average,8 Good,2440,0.0,1998,0.0,98003,47.3494,-122.301,2510,7903
2747100024,6/19/2014,576000.0,3,2.5,1940,9000,1.0,,NONE,Good,7 Average,970,970.0,1948,0.0,98117,47.6933,-122.39299999999999,2190,7310
5104530560,4/1/2015,208633.0,3,2.5,2040,3810,2.0,NO,NONE,Average,8 Good,2040,0.0,2006,0.0,98038,47.3537,-122.0,2370,4590
4330600350,1/15/2015,315000.0,3,2.25,2200,8750,1.0,NO,NONE,Good,7 Average,1120,1080.0,1964,0.0,98166,47.476000000000006,-122.337,1460,10139
5016001535,2/17/2015,725000.0,3,1.75,1920,3300,1.0,NO,NONE,Good,8 Good,960,960.0,1913,0.0,98112,47.6239,-122.29799999999999,1740,4000
7280300196,4/3/2015,550000.0,4,2.75,1800,7750,1.0,NO,NONE,Good,8 Good,1400,400.0,1965,0.0,98177,47.7776,-122.384,1800,8275
8651520400,6/12/2014,610750.0,4,2.25,2180,7297,2.0,NO,NONE,Average,8 Good,2180,0.0,1984,,98074,47.6459,-122.05799999999999,2250,9781
7171200445,2/28/2015,550700.0,2,1.0,1010,5000,1.5,NO,NONE,Good,6 Low Average,1010,0.0,1908,0.0,98105,47.6692,-122.29700000000001,1460,5000
3204800200,1/8/2015,665000.0,4,2.75,3320,10574,2.0,,NONE,Very Good,8 Good,2220,?,1960,0.0,98056,47.5376,-122.18,2720,8330
3416600800,2/9/2015,834000.0,4,2.5,2370,4000,1.5,NO,AVERAGE,Very Good,8 Good,1980,390.0,1928,,98144,47.601000000000006,-122.294,2440,5750
7994700030,10/23/2014,201000.0,5,1.75,1660,78408,1.5,NO,NONE,Average,6 Low Average,1660,0.0,1915,0.0,98065,47.528999999999996,-121.837,1660,78408
1860600135,5/2/2014,2380000.0,5,2.5,3650,9050,2.0,NO,EXCELLENT,Very Good,10 Very Good,3370,280.0,1921,0.0,98119,47.6345,-122.367,2880,5400
4139480200,6/18/2014,1380000.0,4,3.25,4290,12103,1.0,NO,GOOD,Average,11 Excellent,2690,1600.0,1997,0.0,98006,47.5503,-122.102,3860,11244
4139480200,12/9/2014,1400000.0,4,3.25,4290,12103,1.0,NO,GOOD,Average,11 Excellent,2690,1600.0,1997,0.0,98006,47.5503,-122.102,3860,11244
1328320800,11/5/2014,305000.0,4,2.25,1950,7700,1.0,NO,NONE,Average,8 Good,1350,600.0,1979,0.0,98058,47.4441,-122.125,2150,7350
7771300125,4/8/2015,487000.0,3,2.0,2590,14052,1.0,NO,NONE,Very Good,8 Good,1720,870.0,1948,0.0,98133,47.7357,-122.333,1570,8162
3422059208,5/11/2015,390000.0,3,2.5,1930,64904,1.0,NO,NONE,Good,8 Good,1930,0.0,1988,0.0,98042,47.346000000000004,-122.15700000000001,2350,57500
9521101455,7/23/2014,548000.0,2,1.0,1470,3864,1.0,NO,NONE,Good,7 Average,1170,300.0,1916,,98103,47.6638,-122.345,1570,3864
4337000335,11/22/2014,268750.0,4,1.0,800,8775,1.0,NO,NONE,Average,6 Low Average,800,0.0,1943,0.0,98166,47.48,-122.336,1310,8775
325059286,5/13/2014,819900.0,5,2.75,3150,7119,2.0,NO,NONE,Average,9 Better,3150,0.0,2013,0.0,98052,47.6759,-122.15100000000001,1560,8384
2597650240,10/23/2014,520000.0,3,2.25,2030,16200,2.0,NO,NONE,Average,8 Good,2030,0.0,1984,0.0,98027,47.5162,-122.057,2660,17958
3353400435,7/21/2014,230000.0,3,2.0,1450,11204,1.0,NO,NONE,Average,7 Average,1450,0.0,2003,0.0,98001,47.2639,-122.25200000000001,1520,9518
7972000240,2/2/2015,240000.0,3,1.75,1510,10248,1.0,NO,NONE,Average,7 Average,1510,0.0,1969,0.0,98023,47.2929,-122.37100000000001,1510,9753
7520000520,9/5/2014,232000.0,2,1.0,1240,12092,1.0,,NONE,Average,6 Low Average,960,280.0,1922,1984.0,98146,47.4957,-122.352,1820,7460
7520000520,3/11/2015,240500.0,2,1.0,1240,12092,1.0,NO,NONE,Average,6 Low Average,960,280.0,1922,1984.0,98146,47.4957,-122.352,1820,7460
3530210260,10/27/2014,274975.0,3,2.5,3030,45004,2.0,NO,NONE,Average,9 Better,3030,0.0,1987,0.0,98077,47.7721,-122.09299999999999,3080,35781
1959700550,9/5/2014,740000.0,4,2.0,2050,4400,1.5,NO,NONE,Good,9 Better,2050,0.0,1922,,98102,47.644,-122.319,2320,5500
1665400045,4/28/2015,186375.0,3,1.0,1000,7636,1.0,NO,NONE,Fair,7 Average,1000,0.0,1952,0.0,98166,47.472,-122.344,1150,7600
9542850320,7/25/2014,790000.0,3,2.25,2370,10289,1.0,NO,NONE,Good,9 Better,1590,780.0,1977,0.0,98005,47.592,-122.166,2500,10004
3179100060,9/16/2014,880000.0,4,3.5,2800,6750,2.0,,NONE,Average,9 Better,1890,910.0,1951,2002.0,98105,47.669,-122.275,2370,6120
2946001550,4/16/2015,279000.0,6,1.75,2240,11180,2.0,NO,NONE,Good,7 Average,2240,0.0,1955,0.0,98198,47.42,-122.323,1590,7955
8078490390,7/29/2014,295000.0,3,2.0,1810,10530,1.0,NO,AVERAGE,Average,8 Good,1810,0.0,1991,0.0,98022,47.1913,-122.012,1910,10450
9550201550,4/8/2015,640000.0,2,1.0,1070,5000,1.0,NO,NONE,Average,7 Average,1070,0.0,1924,0.0,98103,47.6666,-122.331,1710,5000
191100045,7/3/2014,940000.0,4,2.0,2490,9525,2.0,NO,NONE,Very Good,9 Better,2490,0.0,1968,,98040,47.5639,-122.21700000000001,2770,9525
5009600070,10/7/2014,260000.0,4,2.5,1960,5238,2.0,NO,NONE,Average,7 Average,1960,0.0,2003,0.0,98038,47.3483,-122.052,1800,5894
